lf,f_score,gmean,recall,precision,acc,auc,mcc
0.1,0.9279437609841829,0.9625920355695969,0.9295774647887324,0.9263157894736842,0.9939741328630217,0.994926529181908,0.9248009137909534
0.2,0.9342875731945348,0.9723550860230308,0.9484808454425363,0.9205128205128205,0.9950287936211055,0.9963322554589341,0.9318175549080532
0.3,0.8801681850035037,0.9705648458912071,0.9486404833836858,0.8209150326797385,0.9915438631193749,0.9959564343039311,0.8782698985304135
0.4,0.8812448812448812,0.9703681166471575,0.9471830985915493,0.8238897396630934,0.9927961049284578,0.9958196520637115,0.8798184388697444
0.5,0.8765792031098154,0.9728400775225724,0.9514767932489452,0.8126126126126126,0.9936607766796446,0.9966777544804258,0.8762101441110283
0.6,0.8408551068883611,0.9675217933316681,0.9414893617021277,0.759656652360515,0.9932784911717496,0.9964624668233042,0.8424971956855608
0.7,0.8432601880877743,0.9762113107896319,0.9572953736654805,0.7535014005602241,0.9949599314550678,0.9974648676578681,0.8469631640279908
0.8,0.8098434004474272,0.9818376508472242,0.9679144385026738,0.6961538461538461,0.9956955486909403,0.9984219677832091,0.8189682044205192
0.9,0.7542372881355932,0.9875332475918042,0.978021978021978,0.6137931034482759,0.9970484962597324,0.9993359401334861,0.773592837815759
