label_frequency,PUMD_rf,PUMD_xgboost,PUMD_svm,PUMD_lr
0.1,0.9955193241932851,0.9957446751058499,0.9947637040717379,0.982313538696391
0.2,0.9975300737763154,0.9972812374214219,0.9945733819052172,0.986448464636805
0.3,0.9975733122656139,0.9962877025682847,0.9964710411531024,0.9853726082578046
0.4,0.9965343183847462,0.9974872818197528,0.9944306431636857,0.9863144099772458
0.5,0.9969331624860863,0.9970976461045965,0.9956712765223094,0.9862895084258756
0.6,0.9952555965278684,0.9972532007353261,0.9954126419527477,0.9844433929426097
0.7,0.9985417621844276,0.9984664396073037,0.9958638080475078,0.9901915995313262
0.8,0.9983902540380345,0.99853460625745,0.9962125313036536,0.9924127598613344
0.9,0.999188184004135,0.9993213330636643,0.9980968673453335,0.9982162520506079
