label_frequency,PUMD_rf,PUMD_xgboost,PUMD_svm,PUMD_lr
0.1,0.994366059180874,0.9930922986478542,0.9896139525769155,0.851312953164805
0.2,0.9952748929467933,0.9926170202293646,0.9835113451789143,0.8921592754835852
0.3,0.9952032439916922,0.9930273959054495,0.981208584709722,0.8847789536148749
0.4,0.995429252782194,0.9931438791732909,0.9776927662957074,0.9117647058823529
0.5,0.9960567036038734,0.9928621343715683,0.9793351302785265,0.9126484975541579
0.6,0.9958868378812199,0.9934791332263242,0.9717094703049759,0.9222512038523274
0.7,0.9963207499621994,0.9933975102061388,0.9724812257446701,0.9413840028224384
0.8,0.9967083607636603,0.9946320960145845,0.9718438243783866,0.9447511014331291
0.9,0.9970484962597324,0.9963360643224264,0.9878377690702763,0.985853137244924
