label_frequency,PUMD_rf,PUMD_xgboost,PUMD_svm,PUMD_lr
0.1,0.9296920206714999,0.9178950064108762,0.8818218133310031,0.4205546511145263
0.2,0.9356659867207042,0.9058747264229575,0.8187540066092523,0.4714686427798287
0.3,0.9261926251535374,0.8974290707661228,0.7842431486972979,0.43536668041649473
0.4,0.919795270376636,0.8861769507835319,0.7289859521833613,0.4636985752674069
0.5,0.9199143715414292,0.8676464684280025,0.7161121546241084,0.4355783653715719
0.6,0.8970919175704261,0.8491064742089381,0.6159310293670258,0.4159115176204874
0.7,0.8815961549671382,0.8107762139362024,0.5690602102424963,0.4211871024093961
0.8,0.854050197994081,0.7763148666549714,0.4903768020785833,0.36624648966643614
0.9,0.773592837815759,0.7198533148581324,0.5134180941264478,0.48470197742724047
