label_frequency,PUMD_rf,PUMD_xgboost,PUMD_svm,PUMD_lr
0.1,0.9651187486261277,0.9771600940089691,0.9725151047188739,0.9088471010479849
0.2,0.9770333685452675,0.9827750402553619,0.9793625434758082,0.9357545226741258
0.3,0.9731609212696467,0.9735562798573132,0.9822586840556983,0.9317062497108473
0.4,0.9743200937099966,0.9749169672208132,0.9748423203106186,0.9469952603060579
0.5,0.9824387973435005,0.9829088986779362,0.9801531918879938,0.9483189575390369
0.6,0.975507238609603,0.9743055662483784,0.9764408038322607,0.9495084913505765
0.7,0.9768878867648706,0.9736442002950206,0.979004574029591,0.9612790313714329
0.8,0.9850261751494073,0.9623186665396264,0.9804512356027988,0.9639636178531398
0.9,0.9875332475918042,0.9591712247635177,0.9829403398598813,0.9819478946984149
