label_frequency,PUMD_rf,PUMD_xgboost,PUMD_svm,PUMD_lr
0.1,0.9342723004694836,0.960093896713615,0.954225352112676,0.9765258215962441
0.2,0.9577278731836195,0.9722589167767504,0.9749009247027741,0.9854689564068693
0.3,0.9501510574018127,0.9531722054380665,0.9833836858006042,0.9848942598187311
0.4,0.9524647887323944,0.9559859154929577,0.971830985915493,0.9859154929577465
0.5,0.9683544303797469,0.9725738396624473,0.9810126582278481,0.9873417721518988
0.6,0.9547872340425532,0.9547872340425532,0.9813829787234043,0.9787234042553191
0.7,0.9572953736654805,0.9537366548042705,0.9857651245551602,0.9822064056939501
0.8,0.9732620320855615,0.93048128342246,0.9893048128342246,0.983957219251337
0.9,0.978021978021978,0.9230769230769231,0.978021978021978,0.978021978021978
