label_frequency,PUMD_rf,PUMD_xgboost,PUMD_svm,PUMD_lr
0.1,0.9309941520467836,0.8843243243243243,0.8245436105476673,0.21627242006758512
0.2,0.9188846641318125,0.8508670520231214,0.7001897533206831,0.25495557074504444
0.3,0.9076479076479076,0.8515519568151148,0.638235294117647,0.2193808882907133
0.4,0.8927392739273927,0.8277439024390244,0.5604060913705584,0.24054982817869416
0.5,0.8776290630975143,0.7800338409475466,0.5344827586206896,0.2115732368896926
0.6,0.8466981132075472,0.760593220338983,0.398488120950324,0.19267015706806281
0.7,0.8151515151515152,0.694300518134715,0.33821733821733824,0.19246861924686193
0.8,0.7520661157024794,0.651685393258427,0.2503382949932341,0.14465408805031446
0.9,0.6137931034482759,0.5637583892617449,0.27300613496932513,0.24383561643835616
