label_frequency,PUMD,PU_biased,PU_empirical,mix_supervised,unsupervised,pure_supervised
0.1,0.9955193241932851,0.9949804141824362,0.9952042949585722,0.9953359471758979,0.9343032633428383,0.9954188748715881
0.2,0.9975300737763154,0.9964232939733584,0.9964786734851002,0.9972175847509138,0.9434160514137984,0.9975071453077344
0.3,0.9975733122656139,0.9969340598916341,0.9971348519390334,0.9966952718106501,0.9278748015247839,0.996960162857796
0.4,0.9965343183847462,0.9969715789625276,0.997115592326968,0.9973498840692416,0.9367108967712203,0.997255645323886
0.5,0.9969331624860863,0.9974314669565892,0.9970728387391818,0.9973185395148974,0.9381181348312668,0.9977153495034212
0.6,0.9952555965278684,0.9974762596266806,0.9967163229343428,0.9979499793325501,0.9274443338554584,0.9981680753165383
0.7,0.9985417621844276,0.9983492711540002,0.9982279181130784,0.9966492369495448,0.9352817137159867,0.9976978400250348
0.8,0.9983902540380345,0.9988913858906641,0.9989496188882692,0.9988853712148551,0.9380646960401562,0.9990483142504074
0.9,0.999188184004135,0.9991421155531585,0.9991157104654036,0.9992578484909774,0.9628519742016675,0.9994196498797726
