label_frequency,PUMD,PU_biased,PU_empirical,mix_supervised,unsupervised,pure_supervised
0.1,0.9342723004694836,0.8591549295774648,0.9248826291079812,0.9636150234741784,0.5880281690140845,0.9671361502347418
0.2,0.9577278731836195,0.8996036988110965,0.9286657859973579,0.9696169088507266,0.4940554821664465,0.9722589167767504
0.3,0.9501510574018127,0.918429003021148,0.9486404833836858,0.9712990936555891,0.5755287009063444,0.974320241691843
0.4,0.9524647887323944,0.9366197183098591,0.948943661971831,0.9612676056338029,0.5352112676056338,0.9700704225352113
0.5,0.9683544303797469,0.9409282700421941,0.9535864978902954,0.9683544303797469,0.339662447257384,0.9746835443037974
0.6,0.9547872340425532,0.9414893617021277,0.9468085106382979,0.9680851063829787,0.31382978723404253,0.9680851063829787
0.7,0.9572953736654805,0.9572953736654805,0.9608540925266904,0.9750889679715302,0.3594306049822064,0.9822064056939501
0.8,0.9732620320855615,0.9625668449197861,0.9625668449197861,0.9946524064171123,0.35294117647058826,0.9893048128342246
0.9,0.978021978021978,0.978021978021978,0.978021978021978,0.989010989010989,0.43956043956043955,1.0
