label_frequency,PUMD,PU_biased,PU_empirical,mix_supervised,unsupervised,pure_supervised
0.1,0.9651187486261277,0.9256020232200122,0.9594684725413241,0.9786483226551097,0.7564291630915021,0.9801068638461374
0.2,0.9770333685452675,0.94701857334616,0.9613053194011918,0.9811610013273149,0.6991074348892452,0.9816870177096436
0.3,0.9731609212696467,0.9568760296614788,0.9717384283767251,0.9823150941360183,0.747303767842513,0.9836897125974368
0.4,0.9743200937099966,0.9662065586170336,0.9718687371639049,0.9777823286440541,0.7249309820344172,0.9822239052683698
0.5,0.9824387973435005,0.9683269846838909,0.9742933756426565,0.9805220386095943,0.5808507655576091,0.9837717939699514
0.6,0.975507238609603,0.9684914162173959,0.9708994031996551,0.9806632939081571,0.558728205003195,0.9805118751943837
0.7,0.9768878867648706,0.976537128106319,0.9780994846324721,0.9834442695286267,0.5978678941202045,0.9872050029648054
0.8,0.9850261751494073,0.9791718945926361,0.9789708429207683,0.9943353551315659,0.5927658442289384,0.9919137924123864
0.9,0.9875332475918042,0.9870014647928238,0.9869001403428296,0.991282028146973,0.6612116423459603,0.9967995821392409
