label_frequency,PUMD,PU_biased,PU_empirical,mix_supervised,unsupervised,pure_supervised
0.1,0.9296920206714999,0.8895283839863121,0.906612762405897,0.9136670007638399,0.5131152887128654,0.9090652981245775
0.2,0.9356659867207042,0.9057933328344059,0.9001179904721561,0.8984159409435473,0.5478523243807861,0.883128724842145
0.3,0.9261926251535374,0.9113811336743454,0.9077774866535011,0.8964629782003355,0.4565691768932371,0.8945411989423004
0.4,0.919795270376636,0.9118125871500331,0.8980474385120155,0.8940749394453703,0.48155757321908227,0.8982763420935801
0.5,0.9199143715414292,0.9011582674287062,0.8898534531542351,0.857788666322328,0.42226522672166206,0.8628304166690443
0.6,0.8970919175704261,0.881124625023891,0.8706777362842613,0.8422054125711022,0.4008934766403109,0.8369888233420478
0.7,0.8815961549671382,0.8631323808736178,0.8526109155430767,0.7820091135242762,0.4096131958296363,0.7925422913999864
0.8,0.854050197994081,0.8191885468909587,0.8065500380083774,0.7790096197000057,0.3849394519945007,0.7894419811028032
0.9,0.773592837815759,0.7225998950234367,0.7139714968503,0.6398072415330279,0.3444444323251126,0.6469961074955889
